%"Collected By Brett Hamlin September 04, 2011, Copper harbor, MI"			
%Latitude	Longitude	Elivation (m)	Distrnce (m)
%47.46672	-87.886898	150.023	0
47.465294	-87.899146	219.909	10646.759
47.465172	-87.899289	222.479	10664.172
47.46511	-87.899508	225.269	10682.102
47.465086	-87.899653	228.099	10694.599
47.465038	-87.899767	229.168	10705.075
47.465038	-87.899894	231.719	10714.744
47.465102	-87.900222	231.599	10740.428
47.4651	-87.900413	232.739	10755.015
47.465116	-87.900555	232.329	10765.862
47.465143	-87.900723	235.299	10779.021
47.465142	-87.900872	238.85	10790.295
47.465154	-87.901021	242.77	10801.537
47.465156	-87.90118	243.719	10813.497
47.465111	-87.901401	244.228	10830.872
47.465093	-87.901603	241.797	10846.215
47.465069	-87.901875	241.437	10866.865
47.465037	-87.902099	238.136	10884.176
47.464997	-87.902332	236.436	10902.291
47.46498	-87.902536	237.817	10917.814
47.464952	-87.902771	242.407	10935.732
47.464907	-87.902967	243.967	10951.596
47.464851	-87.903293	242.607	10976.903
47.464829	-87.903579	242.847	10998.57
47.464816	-87.90376	244.587	11012.224
47.464821	-87.903926	247.918	11025.272
47.4648	-87.903954	247.878	11028.329
47.464695	-87.904144	249.908	11046.986
47.464622	-87.90446	250.937	11072.081
47.464576	-87.904739	253.867	11093.985
47.464585	-87.904987	255.927	11112.755
47.464617	-87.90521	252.296	11130.102
47.464664	-87.90531	252.527	11139.283
47.464651	-87.905451	251.186	11150.38
47.464604	-87.90567	255.518	11167.853
47.464573	-87.905887	256.867	11184.6
47.464513	-87.906185	255.926	11207.968
47.464482	-87.906439	257.996	11227.671
47.464482	-87.906677	258.456	11245.744
47.464474	-87.906872	254.444	11260.674
47.46449	-87.907062	254.874	11275.295
47.46439	-87.907099	252.433	11287.661
47.464264	-87.907005	249.893	11303.673
47.464221	-87.907075	248.844	11311.089
47.464231	-87.90719	249.244	11319.85
47.464281	-87.907416	249.335	11337.724
47.464322	-87.907497	248.695	11345.395
47.464314	-87.907695	247.414	11360.639
47.464309	-87.907842	246.874	11371.761
47.46425	-87.908205	245.745	11399.931
47.464137	-87.908217	245.195	11414.668
47.464023	-87.908204	246.555	11427.545
47.463979	-87.908315	252.536	11438.251
47.463983	-87.908351	253.646	11440.984
47.463988	-87.908456	256.286	11448.93
47.464004	-87.908647	256.485	11463.536
47.464005	-87.908882	253.534	11481.203
47.46398	-87.90909	250.633	11497.189
47.4639	-87.909205	251.915	11509.755
47.463857	-87.909247	252.485	11515.422
47.463743	-87.909366	254.754	11531.103
47.463696	-87.909427	253.954	11538.065
47.46363	-87.909397	254.014	11546.091
47.463578	-87.909275	254.274	11557.316
47.463396	-87.909248	257.175	11577.717
47.463352	-87.909222	256.825	11582.944
47.463151	-87.909088	256.565	11607.76
47.463109	-87.909182	257.895	11617.281
47.463069	-87.909779	258.445	11662.543
47.463094	-87.909994	256.914	11678.819
47.463093	-87.910137	257.134	11689.549
47.463033	-87.910696	255.194	11732.339
47.463018	-87.910835	254.964	11742.946
47.463004	-87.911318	256.144	11779.454
47.463003	-87.911466	256.894	11790.63
47.46294	-87.91177	258.994	11814.617
47.462881	-87.91204	261.845	11835.974
47.46282	-87.912367	263.605	11861.564
47.462745	-87.912767	261.834	11892.848
47.462726	-87.912898	262.474	11902.933
47.462687	-87.913169	263.473	11923.922
47.462655	-87.91351	265.804	11949.902
47.462655	-87.913641	266.194	11959.757
47.462645	-87.914151	263.363	11998.213
